code,date,open,high,low,close,amount,volume
000300.SH,2019/3/11 10:00,3680.07,3680.07,3672.77,3679.79,7897.12,640009100
000300.SH,2019/3/11 10:05,3679.48,3679.81,3669.8,3669.8,6952.28,564245400
000300.SH,2019/3/11 10:10,3669.48,3669.48,3661.21,3665.65,6753.18,605930800
000300.SH,2019/3/11 10:15,3665.25,3665.98,3656.56,3656.63,5139.64,445078400
000300.SH,2019/3/11 10:20,3656.54,3665.51,3650.81,3665.51,7214.47,681944700
000300.SH,2019/3/11 10:25,3665.62,3671.81,3662.76,3671.76,4372.34,373173900
000300.SH,2019/3/11 10:30,3672.2,3677.19,3672.2,3677.19,4604.18,398464000
000300.SH,2019/3/11 10:35,3677.24,3683.61,3677.22,3683.61,4452.39,354450800
000300.SH,2019/3/11 10:40,3683.33,3688.62,3683.33,3685.6,4807.63,415582900
000300.SH,2019/3/11 10:45,3685.35,3691.63,3683.03,3691.63,3755.58,319258700
000300.SH,2019/3/11 10:50,3692.19,3697.74,3690.84,3690.84,5102.11,439545700
000300.SH,2019/3/11 10:55,3691.04,3696.19,3690.15,3695.98,3375.07,273216600
000300.SH,2019/3/11 11:00,3696.21,3697.39,3691.16,3694.26,3640.04,303481800
000300.SH,2019/3/11 11:05,3694.53,3709.82,3694.53,3709.7,5252.05,460724500
000300.SH,2019/3/11 11:10,3710.2,3714.97,3706.69,3714.97,5421.07,473023400
000300.SH,2019/3/11 11:15,3714.83,3721.45,3714.83,3718.92,6722.1,529085000
000300.SH,2019/3/11 11:20,3719.21,3719.21,3708.2,3709.4,4254.55,361351000
000300.SH,2019/3/11 11:25,3708.92,3709.93,3703.41,3703.97,2889.74,229239200
000300.SH,2019/3/11 11:30,3703.13,3708.45,3703.13,3708.3,2146.5,176590800
000300.SH,2019/3/11 13:05,3708.3,3714.94,3708.3,3713.57,5343.95,473295600
000300.SH,2019/3/11 13:10,3713.49,3721.43,3713.12,3721.16,4012.71,354454800
000300.SH,2019/3/11 13:15,3721.29,3721.29,3711.9,3712.37,4079.7,356117200
000300.SH,2019/3/11 13:20,3712.39,3716.04,3712.09,3715.7,3603.15,291786100
000300.SH,2019/3/11 13:25,3716.01,3718.14,3714.14,3717.98,4308.29,358960800
000300.SH,2019/3/11 13:30,3718.38,3718.38,3704.04,3704.04,5108.47,432863400
000300.SH,2019/3/11 13:35,3704.35,3706.29,3703.22,3706.11,3274.18,273203500
000300.SH,2019/3/11 13:40,3706.64,3708.05,3702.24,3702.38,3303.94,258063800
000300.SH,2019/3/11 13:45,3702.24,3710.57,3702.24,3710.43,3812.64,307621100
000300.SH,2019/3/11 13:50,3710.72,3713.25,3709.22,3711.26,3453.78,270031200
000300.SH,2019/3/11 13:55,3711.36,3713.47,3711.22,3712.28,3750.96,395927800
000300.SH,2019/3/11 14:00,3711.76,3711.76,3703.56,3704.02,4537.92,472329700
000300.SH,2019/3/11 14:05,3704.46,3704.76,3702.42,3702.68,3553.37,381082500
000300.SH,2019/3/11 14:10,3702.81,3703,3690.04,3690.18,4881.46,440043100
000300.SH,2019/3/11 14:15,3690.46,3697.88,3690.37,3696.35,3397.87,317076800
000300.SH,2019/3/11 14:20,3696.2,3700.55,3694.53,3700.55,3081.19,285992900
000300.SH,2019/3/11 14:25,3700.9,3708.26,3700.9,3708.26,3731.06,368335100
000300.SH,2019/3/11 14:30,3708.32,3709.82,3707.68,3709.82,3300.49,295007200
000300.SH,2019/3/11 14:35,3710.54,3718.44,3710.34,3718.44,4825.31,428468000
000300.SH,2019/3/11 14:40,3718.42,3720.23,3716.83,3720.23,4644.06,423135400
000300.SH,2019/3/11 14:45,3719.52,3724.84,3719.52,3724.38,5885.67,515052900
000300.SH,2019/3/11 14:50,3724.54,3730.73,3724.07,3730.73,6480.36,543441100
000300.SH,2019/3/11 14:55,3730.97,3731.91,3729.25,3729.25,7893.59,685082700
000300.SH,2019/3/11 15:00,3729.41,3731.25,3729.2,3729.95,4728.97,407406500
000300.SH,2019/3/12 9:35,3758.32,3767.64,3749.96,3767.27,27252.46,2347574600
000300.SH,2019/3/12 9:40,3767.11,3773.49,3757.42,3771.22,14595.77,1233565200
000300.SH,2019/3/12 9:45,3771.1,3771.1,3766.73,3770.72,11845.28,954671600
000300.SH,2019/3/12 9:50,3771.53,3778.15,3771.53,3771.74,12389.53,1019648600
000300.SH,2019/3/12 9:55,3771.05,3773.71,3761.23,3764.7,10745.56,847537700
000300.SH,2019/3/12 10:00,3765.79,3774.68,3765.79,3767.81,8943.45,736827800
000300.SH,2019/3/12 10:05,3768.34,3780.85,3768.09,3780.76,8539.88,660121100
000300.SH,2019/3/12 10:10,3781.17,3782.8,3777.87,3779.24,8906.7,721923600
000300.SH,2019/3/12 10:15,3779.77,3780.35,3770.67,3770.67,7520.68,607641900
000300.SH,2019/3/12 10:20,3770.56,3770.82,3767.97,3769.85,6464.88,555321000
000300.SH,2019/3/12 10:25,3770.1,3770.1,3763.23,3763.23,6669.8,588126000
000300.SH,2019/3/12 10:30,3762.84,3770.6,3762.84,3768.8,6069.84,559688500
000300.SH,2019/3/12 10:35,3768.53,3776.82,3768.27,3776.82,5725.77,539614500
000300.SH,2019/3/12 10:40,3776.9,3777.26,3772.29,3775.39,5282.37,487215700
000300.SH,2019/3/12 10:45,3775.65,3782.95,3775.65,3777.13,6020.35,556714500
000300.SH,2019/3/12 10:50,3776.84,3776.97,3770.54,3770.54,4828.05,420447200
000300.SH,2019/3/12 10:55,3771.04,3774.39,3771.04,3774.08,3930.14,358887600
000300.SH,2019/3/12 11:00,3774.12,3775.9,3768.61,3775.9,4643.14,401116900
000300.SH,2019/3/12 11:05,3776.41,3779.2,3775.91,3778.71,4117.55,343235100
000300.SH,2019/3/12 11:10,3779.24,3783.75,3779.24,3783.43,4449.76,391203800
000300.SH,2019/3/12 11:15,3783.26,3784.86,3778.73,3778.97,4357,423922200
000300.SH,2019/3/12 11:20,3778.53,3780.51,3776.27,3776.27,3535.6,303352700
000300.SH,2019/3/12 11:25,3775.9,3778.89,3773.37,3778.89,3868.75,315802900
000300.SH,2019/3/12 11:30,3779.05,3783.04,3778.63,3783.02,2763.35,227775400
000300.SH,2019/3/12 13:05,3783.42,3791.78,3783.42,3791.4,9064.23,813520800
000300.SH,2019/3/12 13:10,3791.71,3798.56,3791.26,3798.21,7132.25,514450100
000300.SH,2019/3/12 13:15,3798.66,3798.97,3794.96,3795.45,6558.95,512527600
000300.SH,2019/3/12 13:20,3795.13,3804.72,3795.13,3804.34,7543.48,628802800
000300.SH,2019/3/12 13:25,3804.55,3804.61,3793.15,3793.15,5536.91,469424000
000300.SH,2019/3/12 13:30,3793.25,3793.25,3788.24,3789.04,5033.48,450655900
000300.SH,2019/3/12 13:35,3788.65,3788.89,3786.53,3788.29,4348.78,365905900
000300.SH,2019/3/12 13:40,3788.71,3791.69,3787.38,3787.38,4772.99,389838600
000300.SH,2019/3/12 13:45,3787.58,3787.58,3771.66,3771.66,6250.66,526982800
000300.SH,2019/3/12 13:50,3770.85,3770.85,3765.28,3769.01,7537.84,664535400
000300.SH,2019/3/12 13:55,3769.12,3770.41,3750.62,3750.62,7028.04,597082900
000300.SH,2019/3/12 14:00,3750.42,3755.54,3747.75,3753.28,6424.84,574946500
000300.SH,2019/3/12 14:05,3752.79,3753.02,3738.87,3738.87,6894.67,602479000
000300.SH,2019/3/12 14:10,3738.46,3752.43,3737.95,3752.43,5535.1,494703300
000300.SH,2019/3/12 14:15,3752.23,3752.7,3745.97,3747.57,3797.65,307091500
000300.SH,2019/3/12 14:20,3747.82,3747.82,3725.34,3726.01,6501.89,531105200
000300.SH,2019/3/12 14:25,3724.98,3734.83,3723.68,3734.83,6145.3,546602300
000300.SH,2019/3/12 14:30,3734.49,3735.14,3729.98,3729.98,4202.81,342963900
000300.SH,2019/3/12 14:35,3729.71,3743.68,3728.15,3743.56,4704.8,397118000
000300.SH,2019/3/12 14:40,3743.98,3745.26,3734.16,3734.16,4732.62,390703800
000300.SH,2019/3/12 14:45,3734.54,3742.76,3734.24,3741.46,4550.71,353339900
000300.SH,2019/3/12 14:50,3741.96,3747.89,3741.56,3747.71,5836.21,442950000
000300.SH,2019/3/12 14:55,3747.89,3753.48,3747.39,3753.48,6898.95,579869500
000300.SH,2019/3/12 15:00,3753.68,3755.38,3753.68,3755.35,4681.77,393102400
000300.SH,2019/3/13 9:35,3757.93,3758.71,3739.09,3739.09,20895.47,1564627100
000300.SH,2019/3/13 9:40,3738.3,3743.58,3732.07,3743.58,12392.09,988472700
000300.SH,2019/3/13 9:45,3744.24,3752.33,3743.02,3743.02,10099.02,785665300
000300.SH,2019/3/13 9:50,3742.78,3756.32,3742.08,3755.85,8902.56,695304400
000300.SH,2019/3/13 9:55,3756,3756.33,3746.65,3746.65,7519.13,567032600
000300.SH,2019/3/13 10:00,3746.36,3746.36,3736.85,3736.85,8588.77,678037600
000300.SH,2019/3/13 10:05,3736.41,3744.29,3735.32,3741.54,7159.5,576598400
000300.SH,2019/3/13 10:10,3741.63,3741.63,3724.95,3725.12,8170.81,766167000
000300.SH,2019/3/13 10:15,3725.37,3732.43,3723.05,3731.97,6577.32,566437000
000300.SH,2019/3/13 10:20,3731.1,3731.27,3720.39,3720.39,5473.66,454623700
000300.SH,2019/3/13 10:25,3720.36,3722.27,3717.15,3722.27,6159.83,509909900
000300.SH,2019/3/13 10:30,3722.75,3726.88,3717.72,3717.72,5734.26,495529700
000300.SH,2019/3/13 10:35,3717.45,3718.07,3713.67,3717.98,6169.13,502361200
000300.SH,2019/3/13 10:40,3718.03,3725.25,3716.3,3725.25,4703.89,381051500
000300.SH,2019/3/13 10:45,3725.97,3730.16,3725.93,3726.78,4408.92,357911400
000300.SH,2019/3/13 10:50,3727.22,3735.56,3726.65,3732.7,4768.45,382022800
000300.SH,2019/3/13 10:55,3732.79,3733.43,3728.55,3728.74,3852.75,300716800
000300.SH,2019/3/13 11:00,3728.65,3728.65,3723.25,3723.25,3500.22,275471900
000300.SH,2019/3/13 11:05,3723.46,3735.41,3722.84,3735.36,3814.25,310266500
000300.SH,2019/3/13 11:10,3735.05,3738.46,3732.25,3732.25,3965.31,318336200
000300.SH,2019/3/13 11:15,3732.7,3733.8,3730.69,3733.17,3009.76,237634500
000300.SH,2019/3/13 11:20,3734.28,3745.42,3734.03,3745.42,4303.8,347782200
000300.SH,2019/3/13 11:25,3745.86,3749.34,3738.95,3739.61,4809.82,390504100
000300.SH,2019/3/13 11:30,3739.22,3739.71,3733.78,3734.98,2644.71,212823200
000300.SH,2019/3/13 13:05,3735.04,3735.04,3717.69,3718.07,6382.41,511345000
000300.SH,2019/3/13 13:10,3717.33,3721.56,3715.79,3717.32,4721.61,400431200
000300.SH,2019/3/13 13:15,3716.66,3717.98,3708.81,3709.17,5579.72,488515500
000300.SH,2019/3/13 13:20,3709.05,3722.87,3709.05,3720.57,4799.66,396284300
000300.SH,2019/3/13 13:25,3720.84,3734.76,3720.04,3734.76,4015.36,307476100
000300.SH,2019/3/13 13:30,3734.29,3751.59,3731.15,3751.59,5655.15,450996100
000300.SH,2019/3/13 13:35,3752.12,3761.27,3751.36,3751.36,8376.78,666330400
000300.SH,2019/3/13 13:40,3750.71,3760.89,3749.07,3760.89,6017.06,442457400
000300.SH,2019/3/13 13:45,3761.35,3763.09,3754.02,3757.79,5392.93,416541600
000300.SH,2019/3/13 13:50,3757.83,3762.95,3750.49,3750.49,4869.45,427243200
000300.SH,2019/3/13 13:55,3750.03,3753.56,3745.67,3749.54,4985.09,418145800
000300.SH,2019/3/13 14:00,3749.26,3758.19,3749.26,3758.19,4343.17,322814900
000300.SH,2019/3/13 14:05,3757.76,3758.86,3748.06,3748.06,4443.98,395634800
000300.SH,2019/3/13 14:10,3747.73,3747.73,3737.36,3737.36,4360.8,394767000
000300.SH,2019/3/13 14:15,3736.94,3738.09,3731.43,3738.09,4578.19,372437600
000300.SH,2019/3/13 14:20,3738.37,3740.31,3730.1,3730.1,3838.47,340932300
000300.SH,2019/3/13 14:25,3730.02,3730.02,3718.82,3719.08,6876.08,678191500
000300.SH,2019/3/13 14:30,3719.59,3733.34,3719.53,3730.09,4586.1,394570900
000300.SH,2019/3/13 14:35,3729.97,3734.16,3728.22,3729.17,4436.21,349743200
000300.SH,2019/3/13 14:40,3728.61,3728.68,3719.05,3719.05,5050.6,431556700
000300.SH,2019/3/13 14:45,3719.22,3719.22,3710.43,3710.43,6321.81,571741400
000300.SH,2019/3/13 14:50,3710.27,3720.37,3709.43,3720.37,6797.82,587482100
000300.SH,2019/3/13 14:55,3720.61,3724.07,3720.05,3723.7,5582.73,461999400
000300.SH,2019/3/13 15:00,3723.11,3724.78,3723.11,3724.19,3830.68,300568600
000300.SH,2019/3/14 9:35,3710.29,3729.97,3707.69,3727.95,16966.9,1339226500
000300.SH,2019/3/14 9:40,3727.68,3727.68,3714.71,3726.6,11020.9,853958500
000300.SH,2019/3/14 9:45,3726.18,3746.7,3725.97,3746.7,10398.37,858239700
000300.SH,2019/3/14 9:50,3747.13,3747.82,3734.55,3734.55,8239.51,658023600
000300.SH,2019/3/14 9:55,3734.41,3742.5,3733.2,3736.06,7517.82,575954000
000300.SH,2019/3/14 10:00,3735.29,3735.29,3726.73,3731.78,7548.98,563573400
000300.SH,2019/3/14 10:05,3731.11,3731.11,3721.51,3721.51,7327.24,576418700
000300.SH,2019/3/14 10:10,3721.02,3728.94,3714.64,3728.88,7979.47,675082100
000300.SH,2019/3/14 10:15,3729.33,3737.67,3726.1,3737.67,5986.42,426331100
000300.SH,2019/3/14 10:20,3737.74,3738.57,3731.78,3736.95,5602.56,383563900
000300.SH,2019/3/14 10:25,3736.99,3740.28,3731.69,3731.69,5570.92,405219800
000300.SH,2019/3/14 10:30,3731.14,3731.14,3724.12,3730.37,5415.96,456477300
000300.SH,2019/3/14 10:35,3730.02,3730.31,3717.54,3718.47,6762.39,583944300
000300.SH,2019/3/14 10:40,3717.6,3721.32,3704.64,3704.64,7776.74,705329200
000300.SH,2019/3/14 10:45,3704.34,3713.82,3704.34,3713.75,6588.3,603836500
000300.SH,2019/3/14 10:50,3713.77,3717.18,3713.05,3715.13,3998.59,303878100
000300.SH,2019/3/14 10:55,3715.03,3718.76,3706.03,3718.76,4754.35,377819200
000300.SH,2019/3/14 11:00,3719.31,3726.41,3719.31,3724.91,4028.12,302404700
000300.SH,2019/3/14 11:05,3724.61,3728.89,3723.59,3724.62,3360.14,252074600
000300.SH,2019/3/14 11:10,3724.26,3730.41,3724.26,3729.18,2986.64,263388200
000300.SH,2019/3/14 11:15,3729.48,3729.48,3720.79,3720.99,2695.31,227808800
000300.SH,2019/3/14 11:20,3720.75,3724.59,3720.54,3722.41,2078.88,158409500
000300.SH,2019/3/14 11:25,3722.1,3722.45,3712.64,3712.84,3053.77,252793200
000300.SH,2019/3/14 11:30,3712.76,3713.03,3705.99,3706.13,2405.32,202431500
000300.SH,2019/3/14 13:05,3705.46,3705.46,3699.45,3700.7,4817.92,428308900
000300.SH,2019/3/14 13:10,3700.38,3700.86,3689.26,3694.69,4435.87,381806000
000300.SH,2019/3/14 13:15,3695.91,3698.8,3695.79,3698.51,2768.71,228189000
000300.SH,2019/3/14 13:20,3698.75,3703.82,3698.47,3700.82,2318.31,192620000
000300.SH,2019/3/14 13:25,3700.95,3708.77,3700.85,3708.77,2311.29,180837200
000300.SH,2019/3/14 13:30,3709.1,3711.17,3703.72,3703.82,2577.08,203108100
000300.SH,2019/3/14 13:35,3703.03,3704.4,3700.59,3704.08,2207.13,173826800
000300.SH,2019/3/14 13:40,3703.07,3703.07,3689.2,3694.89,4216.22,369458500
000300.SH,2019/3/14 13:45,3695.07,3700.86,3693.14,3700.86,2634.86,219961100
000300.SH,2019/3/14 13:50,3701.15,3703.1,3699.11,3699.34,2167.79,179951100
000300.SH,2019/3/14 13:55,3699.51,3714.29,3699.33,3713.97,3511.44,286733200
000300.SH,2019/3/14 14:00,3713.97,3713.97,3707.39,3707.42,2265.66,181330700
000300.SH,2019/3/14 14:05,3707.11,3707.35,3703.83,3703.83,2277.53,194678100
000300.SH,2019/3/14 14:10,3703.55,3703.55,3698.12,3700.7,2539.55,217868400
000300.SH,2019/3/14 14:15,3701.31,3701.31,3696.79,3697.26,2310.51,192213900
000300.SH,2019/3/14 14:20,3696.9,3696.9,3687.63,3687.63,4023.01,381474200
000300.SH,2019/3/14 14:25,3687.91,3697.55,3687.59,3693.55,2862.61,262093100
000300.SH,2019/3/14 14:30,3693.47,3694.16,3690.91,3690.91,2505.02,219100800
000300.SH,2019/3/14 14:35,3690.91,3690.91,3677.46,3682.95,5923.36,578856500
000300.SH,2019/3/14 14:40,3683.23,3684.63,3676.02,3676.02,4420.89,382573900
000300.SH,2019/3/14 14:45,3675.63,3682.09,3673.85,3682.09,5330.07,474378700
000300.SH,2019/3/14 14:50,3682.21,3690.62,3682.21,3690.62,4489.16,406648600
000300.SH,2019/3/14 14:55,3690.32,3695.38,3690.17,3695.38,5149.68,438240000
000300.SH,2019/3/14 15:00,3695.75,3698.49,3695.7,3698.49,3692.91,301280500
000300.SH,2019/3/15 9:35,3713.94,3726.76,3713.94,3719.44,16058.86,1262449900
000300.SH,2019/3/15 9:40,3718.33,3731.46,3714.04,3728.35,9566.32,772149700
000300.SH,2019/3/15 9:45,3728.45,3736.13,3727.83,3733.93,8084.83,607310000
000300.SH,2019/3/15 9:50,3732.86,3732.86,3725.61,3729.21,7502.58,551901900
000300.SH,2019/3/15 9:55,3728,3733.08,3725.39,3732.86,6201.04,437630800
000300.SH,2019/3/15 10:00,3734.46,3743.02,3734.46,3743.02,6221.59,392491600
000300.SH,2019/3/15 10:05,3743.41,3755.56,3740.1,3755.56,7384.43,513406200
000300.SH,2019/3/15 10:10,3754.51,3755.24,3747,3747,6003.61,442653900
000300.SH,2019/3/15 10:15,3747.2,3755.89,3746.24,3752.89,5852.51,408888700
000300.SH,2019/3/15 10:20,3752.79,3753.56,3748.43,3748.82,5334.94,403329300
000300.SH,2019/3/15 10:25,3748.67,3749.16,3737.5,3737.55,5151.9,388976700
000300.SH,2019/3/15 10:30,3737.94,3747.66,3737.67,3746.88,4180.49,317491800
000300.SH,2019/3/15 10:35,3747.37,3747.83,3744.87,3747.75,3668.2,268501000
000300.SH,2019/3/15 10:40,3747.94,3757.19,3747.94,3755.08,4864.15,376273100
000300.SH,2019/3/15 10:45,3754.85,3759.64,3753.37,3759.64,3940.89,296742700
000300.SH,2019/3/15 10:50,3759.57,3764.58,3758.59,3764.58,4682.32,378144500
000300.SH,2019/3/15 10:55,3764.8,3765.21,3762.71,3763.03,4205.05,349523300
000300.SH,2019/3/15 11:00,3763.01,3772.21,3758.62,3772.21,4855.89,410016600
000300.SH,2019/3/15 11:05,3772.82,3775.35,3772.82,3773.47,5734.89,510069000
000300.SH,2019/3/15 11:10,3773.32,3779.92,3772.94,3774.9,5109.48,438895500
000300.SH,2019/3/15 11:15,3774.5,3782.24,3774.5,3775.6,5617.35,427689100
000300.SH,2019/3/15 11:20,3775.83,3777.66,3771.9,3776.46,4078.61,320359700
000300.SH,2019/3/15 11:25,3776.27,3776.27,3763.35,3764.68,4012.08,327525800
000300.SH,2019/3/15 11:30,3764.89,3769.13,3764.48,3767.05,2364.53,173033500
000300.SH,2019/3/15 13:05,3768.22,3770.87,3760.09,3760.52,4504.03,373224200
000300.SH,2019/3/15 13:10,3760.83,3760.83,3755.33,3755.42,2880.83,230140500
000300.SH,2019/3/15 13:15,3755.57,3756.25,3742.02,3742.2,4164.52,337701800
000300.SH,2019/3/15 13:20,3741.99,3742.23,3736.98,3737.03,4020.62,317753900
000300.SH,2019/3/15 13:25,3737.41,3742.59,3737.02,3738.29,3163.9,264636800
000300.SH,2019/3/15 13:30,3737.72,3742.47,3736.65,3740.46,2756.5,217988600
000300.SH,2019/3/15 13:35,3740.97,3743.09,3732.9,3732.9,3326.86,265123400
000300.SH,2019/3/15 13:40,3732.82,3734.72,3728.68,3734.72,3383.99,286272500
000300.SH,2019/3/15 13:45,3734.76,3736.38,3731.62,3731.62,2465.81,189464600
000300.SH,2019/3/15 13:50,3732.09,3732.19,3728.12,3728.12,2562.38,210228100
000300.SH,2019/3/15 13:55,3727.86,3727.86,3718.72,3722.91,4480.96,393968500
000300.SH,2019/3/15 14:00,3723.72,3727.64,3723.51,3726.74,2735.78,234462400
000300.SH,2019/3/15 14:05,3726.68,3737.82,3726.29,3737.82,2728.3,217706700
000300.SH,2019/3/15 14:10,3737.86,3740.24,3733.87,3733.87,2565.7,195642300
000300.SH,2019/3/15 14:15,3734.19,3734.7,3726.38,3726.38,2445.01,204428900
000300.SH,2019/3/15 14:20,3726.37,3735.39,3724.86,3734.65,2587.31,214915300
000300.SH,2019/3/15 14:25,3734.94,3739.54,3734.94,3739.14,2392.6,192354700
000300.SH,2019/3/15 14:30,3739.52,3745.26,3739.34,3744.64,3090.97,228331700
000300.SH,2019/3/15 14:35,3744.75,3745.14,3740.81,3741.32,3084.92,233009300
000300.SH,2019/3/15 14:40,3741.08,3753.83,3740.76,3753.83,4239.06,334021700
000300.SH,2019/3/15 14:45,3754.08,3755.5,3751.49,3751.49,4564.52,361167300
000300.SH,2019/3/15 14:50,3751.56,3751.56,3737.39,3737.39,5676.17,446668500
000300.SH,2019/3/15 14:55,3737.28,3744.48,3736.84,3744.48,5454.96,427005800
000300.SH,2019/3/15 15:00,3744.79,3745.25,3744.6,3745.01,4242.14,365782600
000300.SH,2019/3/18 9:35,3753.64,3757.62,3747.24,3752.12,17159.3,1422990300
000300.SH,2019/3/18 9:40,3750.79,3750.79,3738.97,3738.97,10208.59,815571500
000300.SH,2019/3/18 9:45,3738.73,3749.99,3733.68,3749.99,9473.67,775704400
000300.SH,2019/3/18 9:50,3750.06,3760.37,3749.81,3758.1,8557.56,673885200
000300.SH,2019/3/18 9:55,3758.59,3776.37,3756.1,3769.06,9360.09,773796100
000300.SH,2019/3/18 10:00,3768.65,3769.8,3768.31,3769.76,6275.69,494748500
000300.SH,2019/3/18 10:05,3769.87,3769.89,3758.3,3764.39,6508.22,514113700
000300.SH,2019/3/18 10:10,3764.29,3776.88,3764.24,3774.13,6265.97,487023200
000300.SH,2019/3/18 10:15,3774.3,3775.86,3766.64,3767.08,5930.49,443343800
000300.SH,2019/3/18 10:20,3766.32,3775.31,3766.32,3774.02,4457.31,330039200
000300.SH,2019/3/18 10:25,3773.47,3776.28,3768.5,3776.28,4365.12,303656000
000300.SH,2019/3/18 10:30,3776.49,3783.99,3776.49,3781.62,5402.68,392301700
000300.SH,2019/3/18 10:35,3781.83,3791.03,3781.83,3789.66,6048.66,420036100
000300.SH,2019/3/18 10:40,3789.2,3790.58,3785.5,3785.71,4736.17,374377500
000300.SH,2019/3/18 10:45,3785.77,3794.72,3784.93,3794.72,4874.11,299243900
000300.SH,2019/3/18 10:50,3795.27,3802.64,3795.27,3802.56,6143.28,435664300
000300.SH,2019/3/18 10:55,3802.65,3806.19,3799.07,3804.34,6382.87,434827800
000300.SH,2019/3/18 11:00,3804.77,3808.83,3800.25,3800.45,5822.65,395847100
000300.SH,2019/3/18 11:05,3800.32,3800.9,3792.63,3792.68,3761.43,262147700
000300.SH,2019/3/18 11:10,3792.89,3798.48,3792.39,3798.36,3262.04,226767700
000300.SH,2019/3/18 11:15,3797.77,3799.7,3789.62,3789.88,4088.24,282896000
000300.SH,2019/3/18 11:20,3789.16,3792.66,3788.91,3792.28,3184.06,222115800
000300.SH,2019/3/18 11:25,3792.34,3803.42,3792.01,3803.16,3917.33,303031500
000300.SH,2019/3/18 11:30,3803.39,3804.56,3801.62,3804.5,2471.83,195357300
000300.SH,2019/3/18 13:05,3804.5,3810,3804.5,3808.04,5900.96,443692200
000300.SH,2019/3/18 13:10,3808.01,3808.78,3798.91,3798.91,3544.63,272765200
000300.SH,2019/3/18 13:15,3798.95,3802.71,3798.22,3802.66,3066.06,225720600
000300.SH,2019/3/18 13:20,3802.78,3804.18,3802.66,3803.7,3383.34,245456600
000300.SH,2019/3/18 13:25,3803.95,3811,3803.8,3810.86,4549.16,363523000
000300.SH,2019/3/18 13:30,3811.44,3814.11,3810.37,3811.44,5196.85,430313800
000300.SH,2019/3/18 13:35,3811.55,3811.73,3803.05,3803.97,4601.94,380057800
000300.SH,2019/3/18 13:40,3804.1,3806.22,3804.07,3804.71,4047,339034800
000300.SH,2019/3/18 13:45,3804.49,3805.82,3799.81,3805.22,3785.56,310603000
000300.SH,2019/3/18 13:50,3805.5,3810.13,3805.5,3809.73,3560.67,275231900
000300.SH,2019/3/18 13:55,3809.62,3817.17,3809.5,3817,4147.34,373924500
000300.SH,2019/3/18 14:00,3817.43,3818.18,3816.35,3816.47,4272.1,401519500
000300.SH,2019/3/18 14:05,3816.47,3826.24,3815.13,3826.24,4525.67,364548500
000300.SH,2019/3/18 14:10,3825.9,3830,3825.59,3828.01,5423.45,452933100
000300.SH,2019/3/18 14:15,3827.78,3834.37,3827.78,3831.88,5775.59,469112200
000300.SH,2019/3/18 14:20,3831.59,3835.4,3826.87,3834.93,5510.15,461559000
000300.SH,2019/3/18 14:25,3834.5,3842.9,3833.18,3842.44,6798.11,569239200
000300.SH,2019/3/18 14:30,3842.8,3845.4,3841.64,3843.1,7224.81,610986500
000300.SH,2019/3/18 14:35,3843.4,3849,3842.89,3846.36,7240.91,594915900
000300.SH,2019/3/18 14:40,3846.47,3846.47,3840.97,3844.6,6532.05,527460700
000300.SH,2019/3/18 14:45,3845.06,3845.06,3839.57,3843.88,6200.55,486331400
000300.SH,2019/3/18 14:50,3843.97,3849.01,3843.97,3848.64,7904.38,654736800
000300.SH,2019/3/18 14:55,3848.77,3849.43,3847.84,3849.21,8939.28,706871300
000300.SH,2019/3/18 15:00,3848.9,3851.75,3848.67,3851.75,5685.51,452782200
000300.SH,2019/3/19 9:35,3856.59,3867.77,3854.01,3856.02,21492.41,1717272100
000300.SH,2019/3/19 9:40,3856.43,3867.51,3856.43,3857.98,11906,901715000
000300.SH,2019/3/19 9:45,3857.29,3864.7,3855.98,3862.58,9775.31,747274300
000300.SH,2019/3/19 9:50,3862.62,3868.34,3859.03,3859.58,10211.48,806512300
000300.SH,2019/3/19 9:55,3859.48,3862.26,3846.46,3846.89,10288.61,819983000
000300.SH,2019/3/19 10:00,3846.51,3846.74,3837.43,3837.43,8130.38,628505800
000300.SH,2019/3/19 10:05,3837.13,3850.44,3836.47,3850.03,6691.05,532491500
000300.SH,2019/3/19 10:10,3849.64,3850.45,3847.34,3850.08,5797.01,509408900
000300.SH,2019/3/19 10:15,3850.36,3851.48,3839.12,3839.51,7004.62,697116200
000300.SH,2019/3/19 10:20,3839.41,3848.73,3838.5,3848.73,5360.91,495335800
000300.SH,2019/3/19 10:25,3848.93,3849.47,3847.45,3849.47,4399.93,400176200
000300.SH,2019/3/19 10:30,3849.14,3855.06,3848.01,3855.06,5165.02,438195500
000300.SH,2019/3/19 10:35,3855,3855.31,3844.67,3845.55,4973.14,427080000
000300.SH,2019/3/19 10:40,3845.24,3846.13,3837.29,3839.09,4923.58,445303600
